Year,Month,Day,Extent,Missing,hemisphere,Date
1981,11,9,10.51,0.0,north,1981-11-09
1981,11,11,10.630999999999998,0.0,north,1981-11-11
1981,11,13,10.908,0.0,north,1981-11-13
1981,11,15,10.965,0.0,north,1981-11-15
1981,11,17,11.197000000000001,0.0,north,1981-11-17
1981,11,19,11.177,0.0,north,1981-11-19
1981,11,21,11.273,0.0,north,1981-11-21
1981,11,23,11.417,0.0,north,1981-11-23
1981,11,25,11.610999999999999,0.0,north,1981-11-25
1981,11,27,11.675,0.0,north,1981-11-27
1981,11,29,11.882,0.0,north,1981-11-29
1981,12,1,11.99,0.0,north,1981-12-01
1981,12,3,12.335999999999999,0.0,north,1981-12-03
1981,12,5,12.507,0.0,north,1981-12-05
1981,12,7,12.698,0.0,north,1981-12-07
1981,12,9,12.815999999999999,0.0,north,1981-12-09
1981,12,11,12.948,0.0,north,1981-12-11
1981,12,13,13.217,0.0,north,1981-12-13
1981,12,15,13.418,0.0,north,1981-12-15
1981,12,17,13.635,0.0,north,1981-12-17
1981,12,19,13.802,0.0,north,1981-12-19
1981,12,21,13.892999999999999,0.0,north,1981-12-21
1981,12,23,13.877,0.0,north,1981-12-23
1981,12,25,14.015999999999998,0.0,north,1981-12-25
1981,12,27,13.953,0.0,north,1981-12-27
1981,12,29,14.128,0.0,north,1981-12-29
1981,12,31,14.224,0.0,north,1981-12-31
1982,1,2,14.479000000000001,0.0,north,1982-01-02
1982,1,4,14.642000000000001,0.0,north,1982-01-04
1982,1,6,14.88,0.0,north,1982-01-06
1982,1,8,14.993,0.0,north,1982-01-08
1982,1,10,15.052,0.0,north,1982-01-10
1982,1,12,15.140999999999998,0.0,north,1982-01-12
1982,1,14,15.138,0.0,north,1982-01-14
1982,1,16,15.22,0.0,north,1982-01-16
1982,1,18,15.227,0.0,north,1982-01-18
1982,1,20,15.208,0.0,north,1982-01-20
1982,1,22,15.283,0.0,north,1982-01-22
1982,1,24,15.390999999999998,0.0,north,1982-01-24
1982,1,26,15.547,0.0,north,1982-01-26
1982,1,28,15.695,0.0,north,1982-01-28
1982,1,30,15.755,0.0,north,1982-01-30
1982,2,1,15.835999999999999,0.0,north,1982-02-01
1982,2,3,15.841,0.0,north,1982-02-03
1982,2,5,15.85,0.0,north,1982-02-05
1982,2,7,15.797,0.0,north,1982-02-07
1982,2,9,15.829,0.0,north,1982-02-09
1982,2,11,15.748,0.0,north,1982-02-11
1982,2,13,15.854000000000001,0.0,north,1982-02-13
1982,2,15,15.857000000000001,0.0,north,1982-02-15
1982,2,17,16.058,0.0,north,1982-02-17
1982,2,19,16.087,0.0,north,1982-02-19
1982,2,21,16.094,0.0,north,1982-02-21
1982,2,23,16.143,0.0,north,1982-02-23
1982,2,25,16.31,0.0,north,1982-02-25
1982,2,27,16.325,0.0,north,1982-02-27
1982,3,1,16.234,0.0,north,1982-03-01
1982,3,3,16.293,0.0,north,1982-03-03
1982,3,5,16.315,0.0,north,1982-03-05
1982,3,7,16.309,0.0,north,1982-03-07
1982,3,9,16.123,0.0,north,1982-03-09
1982,3,11,16.099,0.0,north,1982-03-11
1982,3,13,16.005,0.0,north,1982-03-13
1982,3,15,15.955,0.0,north,1982-03-15
1982,3,17,15.905,0.0,north,1982-03-17
1982,3,19,15.937999999999999,0.0,north,1982-03-19
1982,3,21,15.911,0.0,north,1982-03-21
1982,3,23,15.898,0.0,north,1982-03-23
1982,3,25,15.929,0.0,north,1982-03-25
1982,3,27,15.875,0.0,north,1982-03-27
1982,3,29,15.931,0.0,north,1982-03-29
1982,3,31,15.982000000000001,0.0,north,1982-03-31
1982,4,2,15.945,0.0,north,1982-04-02
1982,4,4,15.943,0.0,north,1982-04-04
1982,4,6,15.859000000000002,0.0,north,1982-04-06
1982,4,8,15.581,0.0,north,1982-04-08
1982,4,10,15.577,0.0,north,1982-04-10
1982,4,12,15.491,0.0,north,1982-04-12
1982,4,14,15.627,0.0,north,1982-04-14
1982,4,16,15.527999999999999,0.0,north,1982-04-16
1982,4,18,15.448,0.0,north,1982-04-18
1982,4,20,15.387,0.0,north,1982-04-20
1982,4,22,15.276,0.0,north,1982-04-22
1982,4,24,15.135,0.0,north,1982-04-24
1982,4,26,15.105,0.0,north,1982-04-26
1982,4,28,15.091,0.0,north,1982-04-28
1982,4,30,14.997,0.0,north,1982-04-30
1982,5,2,14.786,0.0,north,1982-05-02
1982,5,4,14.679,0.0,north,1982-05-04
1982,5,6,14.511,0.0,north,1982-05-06
1982,5,8,14.319,0.0,north,1982-05-08
1982,5,10,14.222000000000001,0.0,north,1982-05-10
1982,5,12,14.137,0.0,north,1982-05-12
1982,5,14,14.083,0.0,north,1982-05-14
1982,5,16,14.003,0.0,north,1982-05-16
1982,5,18,13.853,0.0,north,1982-05-18
1982,5,20,13.652999999999999,0.0,north,1982-05-20
1982,5,22,13.575999999999999,0.0,north,1982-05-22
1982,5,24,13.583,0.0,north,1982-05-24
1982,5,26,13.543,0.0,north,1982-05-26
1982,5,28,13.38,0.0,north,1982-05-28
1982,5,30,13.27,0.0,north,1982-05-30
1982,6,1,13.091,0.0,north,1982-06-01
1982,6,3,12.99,0.0,north,1982-06-03
1982,6,5,12.874,0.0,north,1982-06-05
1982,6,7,12.834000000000001,0.0,north,1982-06-07
1982,6,9,12.75,0.0,north,1982-06-09
1982,6,11,12.709000000000001,0.0,north,1982-06-11
1982,6,13,12.677999999999999,0.0,north,1982-06-13
1982,6,15,12.652000000000001,0.0,north,1982-06-15
1982,6,17,12.475999999999999,0.0,north,1982-06-17
1982,6,19,12.317,0.0,north,1982-06-19
1982,6,21,12.145,0.0,north,1982-06-21
1982,6,23,12.079,0.0,north,1982-06-23
1982,6,25,11.918,0.0,north,1982-06-25
1982,6,27,11.868,0.0,north,1982-06-27
1982,6,29,11.76,0.0,north,1982-06-29
1982,7,1,11.425,0.0,north,1982-07-01
1982,7,3,11.442,0.0,north,1982-07-03
1982,7,5,11.344000000000001,0.0,north,1982-07-05
1982,7,7,11.165,0.0,north,1982-07-07
1982,7,9,11.043,0.0,north,1982-07-09
1982,7,11,10.815999999999999,0.0,north,1982-07-11
1982,7,13,10.664000000000001,0.0,north,1982-07-13
1982,7,15,10.436,0.0,north,1982-07-15
1982,7,17,10.264000000000001,0.0,north,1982-07-17
1982,7,19,10.179,0.0,north,1982-07-19
1982,7,21,10.022,0.0,north,1982-07-21
1982,7,23,9.782,0.0,north,1982-07-23
1982,7,25,9.638,0.0,north,1982-07-25
1982,7,27,9.417,0.0,north,1982-07-27
1982,7,29,9.22,0.0,north,1982-07-29
1982,7,31,9.016,0.0,north,1982-07-31
1982,8,2,8.939,0.0,north,1982-08-02
1982,8,4,8.746,0.0,north,1982-08-04
1982,8,6,8.672,0.0,north,1982-08-06
1982,8,8,8.45,0.0,north,1982-08-08
1982,8,10,8.437000000000001,0.0,north,1982-08-10
1982,8,12,8.366,0.0,north,1982-08-12
1982,8,14,8.152000000000001,0.0,north,1982-08-14
1982,8,16,8.008,0.0,north,1982-08-16
1982,8,18,8.027000000000001,0.0,north,1982-08-18
1982,8,20,7.915,0.0,north,1982-08-20
1982,8,22,7.79,0.0,north,1982-08-22
1982,8,24,7.7589999999999995,0.0,north,1982-08-24
1982,8,26,7.7,0.0,north,1982-08-26
1982,8,28,7.582000000000001,0.0,north,1982-08-28
1982,8,30,7.55,0.0,north,1982-08-30
1982,9,1,7.404,0.0,north,1982-09-01
1982,9,3,7.247999999999999,0.0,north,1982-09-03
1982,9,5,7.233,0.0,north,1982-09-05
1982,9,7,7.182,0.0,north,1982-09-07
1982,9,9,7.18,0.0,north,1982-09-09
1982,9,11,7.172999999999999,0.0,north,1982-09-11
1982,9,13,7.16,0.0,north,1982-09-13
1982,9,15,7.196000000000001,0.0,north,1982-09-15
1982,9,17,7.197,0.0,north,1982-09-17
1982,9,19,7.224,0.0,north,1982-09-19
1982,9,21,7.329,0.0,north,1982-09-21
1982,9,23,7.422000000000001,0.0,north,1982-09-23
1982,9,25,7.417000000000001,0.0,north,1982-09-25
1982,9,27,7.495,0.0,north,1982-09-27
1982,9,29,7.666,0.0,north,1982-09-29
1982,10,1,7.768,0.0,north,1982-10-01
1982,10,3,8.016,0.0,north,1982-10-03
1982,10,5,8.184,0.0,north,1982-10-05
1982,10,7,8.331,0.0,north,1982-10-07
1982,10,9,8.875,0.0,north,1982-10-09
1982,10,11,9.179,0.0,north,1982-10-11
1982,10,13,9.429,0.0,north,1982-10-13
1982,10,15,9.607999999999999,0.0,north,1982-10-15
1982,10,17,9.797,0.0,north,1982-10-17
1982,10,19,9.836,0.0,north,1982-10-19
1982,10,21,9.847000000000001,0.0,north,1982-10-21
1982,10,23,10.067,0.0,north,1982-10-23
1982,10,25,10.198,0.0,north,1982-10-25
1982,10,27,10.423,0.0,north,1982-10-27
1982,10,29,10.564,0.0,north,1982-10-29
1982,10,31,10.615,0.0,north,1982-10-31
1982,11,2,10.817,0.0,north,1982-11-02
1982,11,4,10.892999999999999,0.0,north,1982-11-04
1982,11,6,11.130999999999998,0.0,north,1982-11-06
1982,11,8,11.03,0.0,north,1982-11-08
1982,11,10,11.203,0.0,north,1982-11-10
1982,11,12,11.347999999999999,0.0,north,1982-11-12
1982,11,14,11.573,0.0,north,1982-11-14
1982,11,16,11.792,0.0,north,1982-11-16
1982,11,18,11.774000000000001,0.0,north,1982-11-18
1982,11,20,11.698,0.0,north,1982-11-20
1982,11,22,11.854000000000001,0.0,north,1982-11-22
1982,11,24,11.929,0.0,north,1982-11-24
1982,11,26,12.192,0.0,north,1982-11-26
1982,11,28,12.482999999999999,0.0,north,1982-11-28
1982,11,30,12.695,0.0,north,1982-11-30
1982,12,2,12.822000000000001,0.0,north,1982-12-02
1982,12,4,12.866,0.0,north,1982-12-04
1982,12,6,12.963,0.0,north,1982-12-06
1982,12,8,13.222999999999999,0.0,north,1982-12-08
1982,12,10,13.350999999999999,0.0,north,1982-12-10
1982,12,12,13.503,0.0,north,1982-12-12
1982,12,14,13.606,0.0,north,1982-12-14
1982,12,16,13.84,0.0,north,1982-12-16
1982,12,18,13.895,0.0,north,1982-12-18
1982,12,20,14.015999999999998,0.0,north,1982-12-20
1982,12,22,13.963,0.0,north,1982-12-22
1982,12,24,14.093,0.0,north,1982-12-24
1982,12,26,14.183,0.0,north,1982-12-26
1982,12,28,14.144,0.0,north,1982-12-28
1982,12,30,14.159,0.0,north,1982-12-30
1983,1,1,14.253,0.0,north,1983-01-01
1983,1,3,14.306,0.0,north,1983-01-03
1983,1,5,14.494000000000002,0.0,north,1983-01-05
1983,1,7,14.467,0.0,north,1983-01-07
1983,1,9,14.615,0.0,north,1983-01-09
1983,1,11,14.648,0.0,north,1983-01-11
1983,1,13,14.622,0.0,north,1983-01-13
1983,1,15,14.915999999999999,0.0,north,1983-01-15
1983,1,17,15.014000000000001,0.0,north,1983-01-17
1983,1,19,15.052,0.0,north,1983-01-19
1983,1,21,15.314,0.0,north,1983-01-21
1983,1,23,15.395999999999999,0.0,north,1983-01-23
1983,1,25,15.347000000000001,0.0,north,1983-01-25
1983,1,27,15.401,0.0,north,1983-01-27
1983,1,29,15.554,0.0,north,1983-01-29
1983,1,31,15.68,0.0,north,1983-01-31
1983,2,2,15.737,0.0,north,1983-02-02
1983,2,4,15.719000000000001,0.0,north,1983-02-04
1983,2,6,15.695,0.0,north,1983-02-06
1983,2,8,15.822000000000001,0.0,north,1983-02-08
1983,2,10,15.790999999999999,0.0,north,1983-02-10
1983,2,12,15.999,0.0,north,1983-02-12
1983,2,14,16.055999999999997,0.0,north,1983-02-14
1983,2,16,15.970999999999998,0.0,north,1983-02-16
1983,2,18,16.055999999999997,0.0,north,1983-02-18
1983,2,20,16.167,0.0,north,1983-02-20
1983,2,22,16.238,0.0,north,1983-02-22
1983,2,24,16.28,0.0,north,1983-02-24
1983,2,26,16.352,0.0,north,1983-02-26
1983,2,28,16.203,0.0,north,1983-02-28
1983,3,2,16.049,0.0,north,1983-03-02
1983,3,4,15.958,0.0,north,1983-03-04
1983,3,6,15.970999999999998,0.0,north,1983-03-06
1983,3,8,16.101,0.0,north,1983-03-08
1983,3,10,16.172,0.0,north,1983-03-10
1983,3,12,16.349,0.0,north,1983-03-12
1983,3,14,16.412,0.0,north,1983-03-14
1983,3,16,16.214000000000002,0.0,north,1983-03-16
1983,3,18,16.069000000000003,0.0,north,1983-03-18
1983,3,20,16.212,0.0,north,1983-03-20
1983,3,22,16.057000000000002,0.0,north,1983-03-22
1983,3,24,15.975999999999999,0.0,north,1983-03-24
1983,3,26,15.964,0.0,north,1983-03-26
1983,3,28,15.925999999999998,0.0,north,1983-03-28
1983,3,30,15.849,0.0,north,1983-03-30
1983,4,1,15.886,0.0,north,1983-04-01
1983,4,3,15.914000000000001,0.0,north,1983-04-03
1983,4,5,15.734000000000002,0.0,north,1983-04-05
1983,4,7,15.706,0.0,north,1983-04-07
1983,4,9,15.527999999999999,0.0,north,1983-04-09
1983,4,11,15.574000000000002,0.0,north,1983-04-11
1983,4,13,15.317,0.0,north,1983-04-13
1983,4,15,15.145,0.0,north,1983-04-15
1983,4,17,15.062999999999999,0.0,north,1983-04-17
1983,4,19,14.839,0.0,north,1983-04-19
1983,4,21,14.819,0.0,north,1983-04-21
1983,4,23,14.695,0.0,north,1983-04-23
1983,4,25,14.552999999999999,0.0,north,1983-04-25
1983,4,27,14.442,0.0,north,1983-04-27
1983,4,29,14.366,0.0,north,1983-04-29
1983,5,1,14.045,0.0,north,1983-05-01
1983,5,3,13.929,0.0,north,1983-05-03
1983,5,5,13.935,0.0,north,1983-05-05
1983,5,7,13.787,0.0,north,1983-05-07
1983,5,9,13.703,0.0,north,1983-05-09
1983,5,11,13.64,0.0,north,1983-05-11
1983,5,13,13.587,0.0,north,1983-05-13
1983,5,15,13.502,0.0,north,1983-05-15
1983,5,17,13.433,0.0,north,1983-05-17
1983,5,19,13.319,0.0,north,1983-05-19
1983,5,21,13.312999999999999,0.0,north,1983-05-21
1983,5,23,13.27,0.0,north,1983-05-23
1983,5,25,13.209000000000001,0.0,north,1983-05-25
1983,5,27,13.132,0.0,north,1983-05-27
1983,5,29,13.052,0.0,north,1983-05-29
1983,5,31,13.005,0.0,north,1983-05-31
1983,6,2,12.837,0.0,north,1983-06-02
1983,6,4,12.764000000000001,0.0,north,1983-06-04
1983,6,6,12.69,0.0,north,1983-06-06
1983,6,8,12.59,0.0,north,1983-06-08
1983,6,10,12.54,0.0,north,1983-06-10
1983,6,12,12.412,0.0,north,1983-06-12
1983,6,14,12.311,0.0,north,1983-06-14
1983,6,16,12.276,0.0,north,1983-06-16
1983,6,18,12.145999999999999,0.0,north,1983-06-18
1983,6,20,12.16,0.0,north,1983-06-20
1983,6,22,12.110999999999999,0.0,north,1983-06-22
1983,6,24,11.965,0.0,north,1983-06-24
1983,6,26,11.989,0.0,north,1983-06-26
1983,6,28,11.895999999999999,0.0,north,1983-06-28
1983,6,30,11.748,0.0,north,1983-06-30
1983,7,2,11.515,0.0,north,1983-07-02
1983,7,4,11.398,0.0,north,1983-07-04
1983,7,6,11.261,0.0,north,1983-07-06
1983,7,8,11.232999999999999,0.0,north,1983-07-08
1983,7,10,11.107999999999999,0.0,north,1983-07-10
1983,7,12,11.088,0.0,north,1983-07-12
1983,7,14,10.913,0.0,north,1983-07-14
1983,7,16,10.767000000000001,0.0,north,1983-07-16
1983,7,18,10.491,0.0,north,1983-07-18
1983,7,20,10.214,0.0,north,1983-07-20
1983,7,22,10.076,0.0,north,1983-07-22
1983,7,24,9.911,0.0,north,1983-07-24
1983,7,26,9.655,0.0,north,1983-07-26
1983,7,28,9.56,0.0,north,1983-07-28
1983,7,30,9.363999999999999,0.0,north,1983-07-30
1983,8,1,9.224,0.0,north,1983-08-01
1983,8,3,9.046,0.0,north,1983-08-03
1983,8,5,8.935,0.0,north,1983-08-05
1983,8,7,8.731,0.0,north,1983-08-07
1983,8,9,8.638,0.0,north,1983-08-09
1983,8,11,8.46,0.0,north,1983-08-11
1983,8,13,8.32,0.0,north,1983-08-13
1983,8,15,8.073,0.0,north,1983-08-15
1983,8,17,7.9479999999999995,0.0,north,1983-08-17
1983,8,19,7.899,0.0,north,1983-08-19
1983,8,21,7.903,0.0,north,1983-08-21
1983,8,23,7.777,0.0,north,1983-08-23
1983,8,25,7.638999999999999,0.0,north,1983-08-25
1983,8,27,7.534,0.0,north,1983-08-27
1983,8,29,7.445,0.0,north,1983-08-29
1983,8,31,7.402,0.0,north,1983-08-31
1983,9,2,7.321000000000001,0.0,north,1983-09-02
1983,9,4,7.314,0.0,north,1983-09-04
1983,9,6,7.242999999999999,0.0,north,1983-09-06
1983,9,8,7.204,0.0,north,1983-09-08
1983,9,10,7.2379999999999995,0.0,north,1983-09-10
1983,9,12,7.305,0.0,north,1983-09-12
1983,9,14,7.246,0.0,north,1983-09-14
1983,9,16,7.261,0.0,north,1983-09-16
1983,9,18,7.322,0.0,north,1983-09-18
1983,9,20,7.499,0.0,north,1983-09-20
1983,9,22,7.412000000000001,0.0,north,1983-09-22
1983,9,24,7.425,0.0,north,1983-09-24
1983,9,26,7.519,0.0,north,1983-09-26
1983,9,28,7.731,0.0,north,1983-09-28
1983,9,30,7.879,0.0,north,1983-09-30
1983,10,2,8.142999999999999,0.0,north,1983-10-02
1983,10,4,8.38,0.0,north,1983-10-04
1983,10,6,8.638,0.0,north,1983-10-06
1983,10,8,8.774,0.0,north,1983-10-08
1983,10,10,8.943,0.0,north,1983-10-10
1983,10,12,9.123,0.0,north,1983-10-12
1983,10,14,9.205,0.0,north,1983-10-14
1983,10,16,9.453,0.0,north,1983-10-16
1983,10,18,9.585,0.0,north,1983-10-18
1983,10,20,9.673,0.0,north,1983-10-20
1983,10,22,9.878,0.0,north,1983-10-22
1983,10,24,10.085,0.0,north,1983-10-24
1983,10,26,9.558,0.0,north,1983-10-26
1983,10,28,10.259,0.0,north,1983-10-28
1983,10,30,10.314,0.0,north,1983-10-30
1983,11,1,10.549000000000001,0.0,north,1983-11-01
1983,11,3,10.737,0.0,north,1983-11-03
1983,11,5,10.883,0.0,north,1983-11-05
1983,11,7,10.84,0.0,north,1983-11-07
1983,11,9,10.956,0.0,north,1983-11-09
1983,11,11,11.172,0.0,north,1983-11-11
1983,11,13,11.322000000000001,0.0,north,1983-11-13
1983,11,15,11.472999999999999,0.0,north,1983-11-15
1983,11,17,11.635,0.0,north,1983-11-17
1983,11,19,11.802,0.0,north,1983-11-19
1983,11,21,11.9,0.0,north,1983-11-21
1983,11,23,11.934000000000001,0.0,north,1983-11-23
1983,11,25,12.167,0.0,north,1983-11-25
1983,11,27,12.208,0.0,north,1983-11-27
1983,11,29,12.337,0.0,north,1983-11-29
1983,12,1,12.769,0.0,north,1983-12-01
1983,12,3,12.664000000000001,0.0,north,1983-12-03
1983,12,5,12.877,0.0,north,1983-12-05
1983,12,7,13.042,0.0,north,1983-12-07
1983,12,9,13.043,0.0,north,1983-12-09
1983,12,11,13.192,0.0,north,1983-12-11
1983,12,13,13.344000000000001,0.0,north,1983-12-13
1983,12,15,13.366,0.0,north,1983-12-15
1983,12,17,13.325,0.0,north,1983-12-17
1983,12,19,13.322000000000001,0.0,north,1983-12-19
1983,12,21,13.325999999999999,0.0,north,1983-12-21
1983,12,23,13.539000000000001,0.0,north,1983-12-23
1983,12,25,13.54,0.0,north,1983-12-25
1983,12,27,13.664000000000001,0.0,north,1983-12-27
1983,12,29,13.855,0.0,north,1983-12-29
1983,12,31,13.907,0.0,north,1983-12-31
1984,1,2,14.103,0.0,north,1984-01-02
1984,1,4,14.237,0.0,north,1984-01-04
1984,1,6,14.262,0.0,north,1984-01-06
1984,1,8,14.302999999999999,0.0,north,1984-01-08
1984,1,10,14.387,0.0,north,1984-01-10
1984,1,12,14.37,0.0,north,1984-01-12
1984,1,14,14.388,0.0,north,1984-01-14
1984,1,16,14.411,0.0,north,1984-01-16
1984,1,18,14.302,0.0,north,1984-01-18
1984,1,20,14.505,0.0,north,1984-01-20
1984,1,22,14.626,0.0,north,1984-01-22
1984,1,24,14.703,0.0,north,1984-01-24
1984,1,26,14.788,0.0,north,1984-01-26
1984,1,28,14.821,0.0,north,1984-01-28
1984,1,30,14.892999999999999,0.0,north,1984-01-30
1984,2,1,15.026,0.0,north,1984-02-01
1984,2,3,15.107000000000001,0.0,north,1984-02-03
1984,2,5,15.107000000000001,0.0,north,1984-02-05
1984,2,7,15.08,0.0,north,1984-02-07
1984,2,9,14.988,0.0,north,1984-02-09
1984,2,11,15.181,0.0,north,1984-02-11
1984,2,13,15.177999999999999,0.0,north,1984-02-13
1984,2,15,15.335,0.0,north,1984-02-15
1984,2,17,15.427,0.0,north,1984-02-17
1984,2,19,15.47,0.0,north,1984-02-19
1984,2,21,15.456,0.0,north,1984-02-21
1984,2,23,15.467,0.0,north,1984-02-23
1984,2,25,15.534,0.0,north,1984-02-25
1984,2,27,15.561,0.0,north,1984-02-27
1984,2,29,15.567,0.0,north,1984-02-29
1984,3,2,15.431,0.0,north,1984-03-02
1984,3,4,15.482999999999999,0.0,north,1984-03-04
1984,3,6,15.554,0.0,north,1984-03-06
1984,3,8,15.57,0.0,north,1984-03-08
1984,3,10,15.587,0.0,north,1984-03-10
1984,3,12,15.58,0.0,north,1984-03-12
1984,3,14,15.675999999999998,0.0,north,1984-03-14
1984,3,16,15.764000000000001,0.0,north,1984-03-16
1984,3,18,15.809000000000001,0.0,north,1984-03-18
1984,3,20,15.78,0.0,north,1984-03-20
1984,3,22,15.614,0.0,north,1984-03-22
1984,3,24,15.479000000000001,0.0,north,1984-03-24
1984,3,26,15.485999999999999,0.0,north,1984-03-26
1984,3,28,15.504000000000001,0.0,north,1984-03-28
1984,3,30,15.446,0.0,north,1984-03-30
1984,4,1,15.389000000000001,0.0,north,1984-04-01
1984,4,3,15.335,0.0,north,1984-04-03
1984,4,5,15.267999999999999,0.0,north,1984-04-05
1984,4,7,15.16,0.0,north,1984-04-07
1984,4,9,15.321,0.0,north,1984-04-09
1984,4,11,15.287,0.0,north,1984-04-11
1984,4,13,15.107000000000001,0.0,north,1984-04-13
1984,4,15,15.085,0.0,north,1984-04-15
1984,4,17,15.037,0.0,north,1984-04-17
1984,4,19,14.972999999999999,0.0,north,1984-04-19
1984,4,21,14.897,0.0,north,1984-04-21
1984,4,23,14.699000000000002,0.0,north,1984-04-23
1984,4,25,14.677999999999999,0.0,north,1984-04-25
1984,4,27,14.607999999999999,0.0,north,1984-04-27
1984,4,29,14.373,0.0,north,1984-04-29
1984,5,1,14.194,0.0,north,1984-05-01
1984,5,3,14.009,0.0,north,1984-05-03
1984,5,5,13.975999999999999,0.0,north,1984-05-05
1984,5,7,13.907,0.0,north,1984-05-07
1984,5,9,13.815999999999999,0.0,north,1984-05-09
1984,5,11,13.724,0.0,north,1984-05-11
1984,5,13,13.764000000000001,0.0,north,1984-05-13
1984,5,15,13.620999999999999,0.0,north,1984-05-15
1984,5,17,13.450999999999999,0.0,north,1984-05-17
1984,5,19,13.487,0.0,north,1984-05-19
1984,5,21,13.367,0.0,north,1984-05-21
1984,5,23,13.401,0.0,north,1984-05-23
1984,5,25,13.289000000000001,0.0,north,1984-05-25
1984,5,27,13.192,0.0,north,1984-05-27
1984,5,29,13.035,0.0,north,1984-05-29
1984,5,31,12.994000000000002,0.0,north,1984-05-31
1984,6,2,12.828,0.0,north,1984-06-02
1984,6,4,12.644,0.0,north,1984-06-04
1984,6,6,12.526,0.0,north,1984-06-06
1984,6,8,12.439,0.0,north,1984-06-08
1984,6,10,12.354000000000001,0.0,north,1984-06-10
1984,6,12,12.294,0.0,north,1984-06-12
1984,6,14,12.254000000000001,0.0,north,1984-06-14
1984,6,16,12.192,0.0,north,1984-06-16
1984,6,18,12.079,0.0,north,1984-06-18
1984,6,20,12.017999999999999,0.0,north,1984-06-20
1984,6,22,11.966,0.0,north,1984-06-22
1984,6,24,11.877,0.0,north,1984-06-24
1984,6,26,11.783,0.0,north,1984-06-26
1984,6,28,11.582,0.0,north,1984-06-28
1984,6,30,11.439,0.0,north,1984-06-30
1984,7,2,11.202,0.0,north,1984-07-02
1984,7,4,10.989,0.0,north,1984-07-04
1984,7,6,10.807,0.0,north,1984-07-06
1984,7,8,10.699000000000002,0.0,north,1984-07-08
1984,7,10,10.477,0.0,north,1984-07-10
1984,7,12,10.183,0.0,north,1984-07-12
1984,7,14,10.117,0.0,north,1984-07-14
1984,7,16,9.929,0.0,north,1984-07-16
1984,7,18,9.711,0.0,north,1984-07-18
1984,7,20,9.629,0.0,north,1984-07-20
1984,7,22,9.472000000000001,0.0,north,1984-07-22
1984,7,24,9.368,0.0,north,1984-07-24
1984,7,26,9.298,0.0,north,1984-07-26
1984,7,28,8.875,0.0,north,1984-07-28
1984,7,30,8.907,0.0,north,1984-07-30
1984,8,1,8.745,0.0,north,1984-08-01
1984,8,3,8.496,0.0,north,1984-08-03
1984,8,5,8.302999999999999,0.0,north,1984-08-05
1984,8,7,8.189,0.0,north,1984-08-07
1984,8,9,8.027000000000001,0.0,north,1984-08-09
1984,8,11,8.002,0.0,north,1984-08-11
1984,8,13,7.917999999999999,0.0,north,1984-08-13
1984,8,15,7.816,0.0,north,1984-08-15
1984,8,17,7.6979999999999995,0.0,north,1984-08-17
1984,8,19,7.547999999999999,0.0,north,1984-08-19
1984,8,21,7.461,0.0,north,1984-08-21
1984,8,23,7.401,0.0,north,1984-08-23
1984,8,25,7.346,0.0,north,1984-08-25
1984,8,27,7.272,0.0,north,1984-08-27
1984,8,29,7.057,0.0,north,1984-08-29
1984,8,31,7.058,0.0,north,1984-08-31
1984,9,2,6.827999999999999,0.0,north,1984-09-02
1984,9,4,6.697,0.0,north,1984-09-04
1984,9,6,6.528,0.0,north,1984-09-06
1984,9,8,6.5089999999999995,0.0,north,1984-09-08
1984,9,10,6.501,0.0,north,1984-09-10
1984,9,12,6.422000000000001,0.0,north,1984-09-12
1984,9,14,6.461,0.0,north,1984-09-14
1984,9,16,6.396,0.0,north,1984-09-16
1984,9,18,6.513999999999999,0.0,north,1984-09-18
1984,9,20,6.728,0.0,north,1984-09-20
1984,9,22,6.974,0.0,north,1984-09-22
1984,9,24,7.178,0.0,north,1984-09-24
1984,9,26,7.337999999999999,0.0,north,1984-09-26
1984,9,28,7.455,0.0,north,1984-09-28
1984,9,30,7.5489999999999995,0.0,north,1984-09-30
1984,10,2,7.745,0.0,north,1984-10-02
1984,10,4,7.947,0.0,north,1984-10-04
1984,10,6,8.057,0.0,north,1984-10-06
1984,10,8,8.227,0.0,north,1984-10-08
1984,10,10,8.187999999999999,0.0,north,1984-10-10
1984,10,12,8.26,0.0,north,1984-10-12
1984,10,14,8.334,0.0,north,1984-10-14
1984,10,16,8.354,0.0,north,1984-10-16
1984,10,18,8.513,0.0,north,1984-10-18
1984,10,20,8.638,0.0,north,1984-10-20
1984,10,22,8.933,0.0,north,1984-10-22
1984,10,24,9.116,0.0,north,1984-10-24
1984,10,26,9.266,0.0,north,1984-10-26
1984,10,28,9.398,0.0,north,1984-10-28
1984,10,30,9.433,0.0,north,1984-10-30
